OBJEK,ATNAM,ATWRT
100000000000002398_BT133423,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002398_BT133423,USAGE_DECISION,RELEASED
100000000000002398_BT133423,BATCH_USAGE_IN_ORDERS,YES
100000000000002398_BT133423,PRODUCTION_DATE,2024-06-20
100000000000002398_BT439724,LOT_SUITABLE_COUNTRY,"BE,DE,DK,MX,NO,UK"
100000000000002398_BT439724,LOT_NOT_SUITABLE_COUNTRY,"IN,KR,US"
100000000000002398_BT439724,LOT_STATUS,ACTIVE
100000000000002398_BT439724,INCYTE_BS_BATCH,BS-215273
100000000000002398_BT439724,INCYTE_DP_BATCH,DP-818556
100000000000002398_BT439724,INCYTE_API_BATCH,API-954571
100000000000002398_BT439724,INCYTE_COMMON_BLEND_BATCH,CB-752614
100000000000002398_BT439724,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002398_BT439724,PRODUCTION_VERSION,PV-4
100000000000002398_BT439724,PROD_VERSION_DESCRIPTION,Production Version 11
100000000000002398_BT439724,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002398_BT439724,USAGE_DECISION,RELEASED
100000000000002398_BT439724,BATCH_USAGE_IN_ORDERS,YES
100000000000002398_BT439724,PRODUCTION_DATE,2023-07-09
100000000000002398_BT871436,LOT_SUITABLE_COUNTRY,"BR,DK,IE,IN,NL"
100000000000002398_BT871436,LOT_NOT_SUITABLE_COUNTRY,"AU,CA,KR"
100000000000002398_BT871436,LOT_STATUS,ACTIVE
100000000000002398_BT871436,INCYTE_BS_BATCH,BS-220798
100000000000002398_BT871436,INCYTE_DP_BATCH,DP-273072
100000000000002398_BT871436,INCYTE_API_BATCH,API-207053
100000000000002398_BT871436,INCYTE_COMMON_BLEND_BATCH,CB-420263
100000000000002398_BT871436,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002398_BT871436,PRODUCTION_VERSION,PV-1
100000000000002398_BT871436,PROD_VERSION_DESCRIPTION,Production Version 13
100000000000002398_BT871436,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002398_BT871436,USAGE_DECISION,RELEASED
100000000000002398_BT871436,BATCH_USAGE_IN_ORDERS,NO
100000000000002398_BT871436,PRODUCTION_DATE,2024-02-15
100000000000002399_BT565948,LOT_SUITABLE_COUNTRY,"BR,CA,CH,ES,PH,PT"
100000000000002399_BT565948,LOT_NOT_SUITABLE_COUNTRY,IT
100000000000002399_BT565948,LOT_STATUS,ACTIVE
100000000000002399_BT565948,INCYTE_BS_BATCH,BS-496070
100000000000002399_BT565948,INCYTE_DP_BATCH,DP-851941
100000000000002399_BT565948,INCYTE_API_BATCH,API-210315
100000000000002399_BT565948,INCYTE_COMMON_BLEND_BATCH,CB-538316
100000000000002399_BT565948,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002399_BT565948,PRODUCTION_VERSION,PV-8
100000000000002399_BT565948,PROD_VERSION_DESCRIPTION,Production Version 1
100000000000002399_BT565948,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002399_BT565948,USAGE_DECISION,QUARANTINE
100000000000002399_BT565948,BATCH_USAGE_IN_ORDERS,YES
100000000000002399_BT565948,PRODUCTION_DATE,2025-01-07
100000000000002399_BT579188,LOT_SUITABLE_COUNTRY,"FI,IT,KR,PT,US"
100000000000002399_BT579188,LOT_NOT_SUITABLE_COUNTRY,"BR,MY"
100000000000002399_BT579188,LOT_STATUS,ACTIVE
100000000000002399_BT579188,INCYTE_BS_BATCH,BS-153908
100000000000002399_BT579188,INCYTE_DP_BATCH,DP-302237
100000000000002399_BT579188,INCYTE_API_BATCH,API-796443
100000000000002399_BT579188,INCYTE_COMMON_BLEND_BATCH,CB-912092
100000000000002399_BT579188,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002399_BT579188,PRODUCTION_VERSION,PV-11
100000000000002399_BT579188,PROD_VERSION_DESCRIPTION,Production Version 14
100000000000002399_BT579188,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002399_BT579188,USAGE_DECISION,RELEASED
100000000000002399_BT579188,BATCH_USAGE_IN_ORDERS,NO
100000000000002399_BT579188,PRODUCTION_DATE,2023-07-30
100000000000002400_BT297828,LOT_SUITABLE_COUNTRY,"MY,NL,PH,PL,UK"
100000000000002400_BT297828,LOT_NOT_SUITABLE_COUNTRY,"CN,IN,PT,US"
100000000000002400_BT297828,LOT_STATUS,ACTIVE
100000000000002400_BT297828,INCYTE_BS_BATCH,BS-371703
100000000000002400_BT297828,INCYTE_DP_BATCH,DP-548071
100000000000002400_BT297828,INCYTE_API_BATCH,API-999319
100000000000002400_BT297828,INCYTE_COMMON_BLEND_BATCH,CB-640760
100000000000002400_BT297828,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002400_BT297828,PRODUCTION_VERSION,PV-3
100000000000002400_BT297828,PROD_VERSION_DESCRIPTION,Production Version 7
100000000000002400_BT297828,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002400_BT297828,USAGE_DECISION,RELEASED
100000000000002400_BT297828,BATCH_USAGE_IN_ORDERS,YES
100000000000002400_BT297828,PRODUCTION_DATE,2023-03-07
100000000000002400_BT516631,LOT_SUITABLE_COUNTRY,"CA,DK,IE,IN,MY,PH,US"
100000000000002400_BT516631,LOT_NOT_SUITABLE_COUNTRY,"BE,FI,FR,TH"
100000000000002400_BT516631,LOT_STATUS,ACTIVE
100000000000002400_BT516631,INCYTE_BS_BATCH,BS-150043
100000000000002400_BT516631,INCYTE_DP_BATCH,DP-852869
100000000000002400_BT516631,INCYTE_API_BATCH,API-141327
100000000000002400_BT516631,INCYTE_COMMON_BLEND_BATCH,CB-043917
100000000000002400_BT516631,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002400_BT516631,PRODUCTION_VERSION,PV-12
100000000000002400_BT516631,PROD_VERSION_DESCRIPTION,Production Version 8
100000000000002400_BT516631,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002400_BT516631,USAGE_DECISION,RELEASED
100000000000002400_BT516631,BATCH_USAGE_IN_ORDERS,NO
100000000000002400_BT516631,PRODUCTION_DATE,2024-08-26
100000000000002401_BT337479,LOT_SUITABLE_COUNTRY,"BE,DE,ES,JP,MY,PH,SE"
100000000000002401_BT337479,LOT_NOT_SUITABLE_COUNTRY,"DK,NL,PL"
100000000000002401_BT337479,LOT_STATUS,ACTIVE
100000000000002401_BT337479,INCYTE_BS_BATCH,BS-983032
100000000000002401_BT337479,INCYTE_DP_BATCH,DP-311093
100000000000002401_BT337479,INCYTE_API_BATCH,API-878812
100000000000002401_BT337479,INCYTE_COMMON_BLEND_BATCH,CB-956563
100000000000002401_BT337479,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002401_BT337479,PRODUCTION_VERSION,PV-12
100000000000002401_BT337479,PROD_VERSION_DESCRIPTION,Production Version 13
100000000000002401_BT337479,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002401_BT337479,USAGE_DECISION,RELEASED
100000000000002401_BT337479,BATCH_USAGE_IN_ORDERS,NO
100000000000002401_BT337479,PRODUCTION_DATE,2026-02-04
100000000000002401_BT056347,LOT_SUITABLE_COUNTRY,"AT,AU,BR,DK"
100000000000002401_BT056347,LOT_NOT_SUITABLE_COUNTRY,"FR,MX,TH,UK"
100000000000002401_BT056347,LOT_STATUS,BLOCKED
100000000000002401_BT056347,INCYTE_BS_BATCH,BS-597293
100000000000002401_BT056347,INCYTE_DP_BATCH,DP-123689
100000000000002401_BT056347,INCYTE_API_BATCH,API-297569
100000000000002401_BT056347,INCYTE_COMMON_BLEND_BATCH,CB-886471
100000000000002401_BT056347,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002401_BT056347,PRODUCTION_VERSION,PV-8
100000000000002401_BT056347,PROD_VERSION_DESCRIPTION,Production Version 14
100000000000002401_BT056347,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002401_BT056347,USAGE_DECISION,REJECTED
100000000000002401_BT056347,BATCH_USAGE_IN_ORDERS,YES
100000000000002401_BT056347,PRODUCTION_DATE,2023-12-09
100000000000002402_BT504158,LOT_SUITABLE_COUNTRY,"CA,DK,FR,JP,PH,PT,US"
100000000000002402_BT504158,LOT_NOT_SUITABLE_COUNTRY,"FI,SE"
100000000000002402_BT504158,LOT_STATUS,ACTIVE
100000000000002402_BT504158,INCYTE_BS_BATCH,BS-494974
100000000000002402_BT504158,INCYTE_DP_BATCH,DP-692376
100000000000002402_BT504158,INCYTE_API_BATCH,API-017943
100000000000002402_BT504158,INCYTE_COMMON_BLEND_BATCH,CB-433780
100000000000002402_BT504158,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002402_BT504158,PRODUCTION_VERSION,PV-15
100000000000002402_BT504158,PROD_VERSION_DESCRIPTION,Production Version 13
100000000000002402_BT504158,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002402_BT504158,USAGE_DECISION,RELEASED
100000000000002402_BT504158,BATCH_USAGE_IN_ORDERS,YES
100000000000002402_BT504158,PRODUCTION_DATE,2025-05-25
100000000000002402_BT231820,LOT_SUITABLE_COUNTRY,"BE,PH,PT,SE,SG,TH"
100000000000002402_BT231820,LOT_NOT_SUITABLE_COUNTRY,"CH,JP"
100000000000002402_BT231820,LOT_STATUS,BLOCKED
100000000000002402_BT231820,INCYTE_BS_BATCH,BS-489072
100000000000002402_BT231820,INCYTE_DP_BATCH,DP-931228
100000000000002402_BT231820,INCYTE_API_BATCH,API-683512
100000000000002402_BT231820,INCYTE_COMMON_BLEND_BATCH,CB-042563
100000000000002402_BT231820,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002402_BT231820,PRODUCTION_VERSION,PV-12
100000000000002402_BT231820,PROD_VERSION_DESCRIPTION,Production Version 11
100000000000002402_BT231820,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002402_BT231820,USAGE_DECISION,RELEASED
100000000000002402_BT231820,BATCH_USAGE_IN_ORDERS,YES
100000000000002402_BT231820,PRODUCTION_DATE,2024-02-06
100000000000002403_BT479797,LOT_SUITABLE_COUNTRY,"DE,IN,JP,PT,SG,UK"
100000000000002403_BT479797,LOT_NOT_SUITABLE_COUNTRY,CN
100000000000002403_BT479797,LOT_STATUS,ACTIVE
100000000000002403_BT479797,INCYTE_BS_BATCH,BS-443121
100000000000002403_BT479797,INCYTE_DP_BATCH,DP-690907
100000000000002403_BT479797,INCYTE_API_BATCH,API-939690
100000000000002403_BT479797,INCYTE_COMMON_BLEND_BATCH,CB-682870
100000000000002403_BT479797,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002403_BT479797,PRODUCTION_VERSION,PV-11
100000000000002403_BT479797,PROD_VERSION_DESCRIPTION,Production Version 8
100000000000002403_BT479797,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002403_BT479797,USAGE_DECISION,RELEASED
100000000000002403_BT479797,BATCH_USAGE_IN_ORDERS,YES
100000000000002403_BT479797,PRODUCTION_DATE,2024-08-28
100000000000002404_BT270393,LOT_SUITABLE_COUNTRY,"CH,IE,IT,NL"
100000000000002404_BT270393,LOT_NOT_SUITABLE_COUNTRY,"BR,ES,UK,US"
100000000000002404_BT270393,LOT_STATUS,EXPIRED
100000000000002404_BT270393,INCYTE_BS_BATCH,BS-076259
100000000000002404_BT270393,INCYTE_DP_BATCH,DP-962149
100000000000002404_BT270393,INCYTE_API_BATCH,API-261425
100000000000002404_BT270393,INCYTE_COMMON_BLEND_BATCH,CB-194867
100000000000002404_BT270393,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002404_BT270393,PRODUCTION_VERSION,PV-9
100000000000002404_BT270393,PROD_VERSION_DESCRIPTION,Production Version 6
100000000000002404_BT270393,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002404_BT270393,USAGE_DECISION,RELEASED
100000000000002404_BT270393,BATCH_USAGE_IN_ORDERS,YES
100000000000002404_BT270393,PRODUCTION_DATE,2024-11-17
100000000000002404_BT637932,LOT_SUITABLE_COUNTRY,"AU,BE,NL,PT,SE,SG,TH"
100000000000002404_BT637932,LOT_NOT_SUITABLE_COUNTRY,"CA,IE"
100000000000002404_BT637932,LOT_STATUS,ACTIVE
100000000000002404_BT637932,INCYTE_BS_BATCH,BS-568363
100000000000002404_BT637932,INCYTE_DP_BATCH,DP-331933
100000000000002404_BT637932,INCYTE_API_BATCH,API-382466
100000000000002404_BT637932,INCYTE_COMMON_BLEND_BATCH,CB-093732
100000000000002404_BT637932,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002404_BT637932,PRODUCTION_VERSION,PV-2
100000000000002404_BT637932,PROD_VERSION_DESCRIPTION,Production Version 6
100000000000002404_BT637932,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002404_BT637932,USAGE_DECISION,RELEASED
100000000000002404_BT637932,BATCH_USAGE_IN_ORDERS,YES
100000000000002404_BT637932,PRODUCTION_DATE,2025-03-28
100000000000002405_BT396774,LOT_SUITABLE_COUNTRY,"BE,DE,KR,MX,MY,NO,SE,US"
100000000000002405_BT396774,LOT_NOT_SUITABLE_COUNTRY,"AT,CH,ES,NL"
100000000000002405_BT396774,LOT_STATUS,ACTIVE
100000000000002405_BT396774,INCYTE_BS_BATCH,BS-820155
100000000000002405_BT396774,INCYTE_DP_BATCH,DP-067520
100000000000002405_BT396774,INCYTE_API_BATCH,API-186032
100000000000002405_BT396774,INCYTE_COMMON_BLEND_BATCH,CB-144654
100000000000002405_BT396774,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002405_BT396774,PRODUCTION_VERSION,PV-8
100000000000002405_BT396774,PROD_VERSION_DESCRIPTION,Production Version 2
100000000000002405_BT396774,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002405_BT396774,USAGE_DECISION,RELEASED
100000000000002405_BT396774,BATCH_USAGE_IN_ORDERS,YES
100000000000002405_BT396774,PRODUCTION_DATE,2023-11-03
100000000000002405_BT290133,LOT_SUITABLE_COUNTRY,"IN,MX,UK"
100000000000002405_BT290133,LOT_NOT_SUITABLE_COUNTRY,"BR,NO,PH,PL"
100000000000002405_BT290133,LOT_STATUS,ACTIVE
100000000000002405_BT290133,INCYTE_BS_BATCH,BS-499869
100000000000002405_BT290133,INCYTE_DP_BATCH,DP-065227
100000000000002405_BT290133,INCYTE_API_BATCH,API-204381
100000000000002405_BT290133,INCYTE_COMMON_BLEND_BATCH,CB-412145
100000000000002405_BT290133,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002405_BT290133,PRODUCTION_VERSION,PV-11
100000000000002405_BT290133,PROD_VERSION_DESCRIPTION,Production Version 13
100000000000002405_BT290133,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002405_BT290133,USAGE_DECISION,RELEASED
100000000000002405_BT290133,BATCH_USAGE_IN_ORDERS,YES
100000000000002405_BT290133,PRODUCTION_DATE,2023-12-28
100000000000002405_BT776752,LOT_SUITABLE_COUNTRY,"CA,ES,PL"
100000000000002405_BT776752,LOT_NOT_SUITABLE_COUNTRY,"BE,CH,IN,KR"
100000000000002405_BT776752,LOT_STATUS,ACTIVE
100000000000002405_BT776752,INCYTE_BS_BATCH,BS-566445
100000000000002405_BT776752,INCYTE_DP_BATCH,DP-772008
100000000000002405_BT776752,INCYTE_API_BATCH,API-050804
100000000000002405_BT776752,INCYTE_COMMON_BLEND_BATCH,CB-589542
100000000000002405_BT776752,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002405_BT776752,PRODUCTION_VERSION,PV-4
100000000000002405_BT776752,PROD_VERSION_DESCRIPTION,Production Version 12
100000000000002405_BT776752,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002405_BT776752,USAGE_DECISION,RELEASED
100000000000002405_BT776752,BATCH_USAGE_IN_ORDERS,YES
100000000000002405_BT776752,PRODUCTION_DATE,2025-10-02
100000000000002406_BT841086,LOT_SUITABLE_COUNTRY,"AT,CH,DK,FI,FR,KR,NL,ZA"
100000000000002406_BT841086,LOT_NOT_SUITABLE_COUNTRY,"MX,NO,SG"
100000000000002406_BT841086,LOT_STATUS,EXPIRED
100000000000002406_BT841086,INCYTE_BS_BATCH,BS-852315
100000000000002406_BT841086,INCYTE_DP_BATCH,DP-899832
100000000000002406_BT841086,INCYTE_API_BATCH,API-242849
100000000000002406_BT841086,INCYTE_COMMON_BLEND_BATCH,CB-738666
100000000000002406_BT841086,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002406_BT841086,PRODUCTION_VERSION,PV-12
100000000000002406_BT841086,PROD_VERSION_DESCRIPTION,Production Version 14
100000000000002406_BT841086,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002406_BT841086,USAGE_DECISION,RELEASED
100000000000002406_BT841086,BATCH_USAGE_IN_ORDERS,NO
100000000000002406_BT841086,PRODUCTION_DATE,2025-07-24
100000000000002406_BT519329,LOT_SUITABLE_COUNTRY,"DK,IE,PH,PL,TH"
100000000000002406_BT519329,LOT_NOT_SUITABLE_COUNTRY,"AU,FR,NL"
100000000000002406_BT519329,LOT_STATUS,ACTIVE
100000000000002406_BT519329,INCYTE_BS_BATCH,BS-160107
100000000000002406_BT519329,INCYTE_DP_BATCH,DP-945098
100000000000002406_BT519329,INCYTE_API_BATCH,API-549915
100000000000002406_BT519329,INCYTE_COMMON_BLEND_BATCH,CB-795619
100000000000002406_BT519329,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002406_BT519329,PRODUCTION_VERSION,PV-11
100000000000002406_BT519329,PROD_VERSION_DESCRIPTION,Production Version 14
100000000000002406_BT519329,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002406_BT519329,USAGE_DECISION,RELEASED
100000000000002406_BT519329,BATCH_USAGE_IN_ORDERS,YES
100000000000002406_BT519329,PRODUCTION_DATE,2024-10-05
100000000000002407_BT041699,LOT_SUITABLE_COUNTRY,"AT,FR,NO,PH,PL,PT"
100000000000002407_BT041699,LOT_NOT_SUITABLE_COUNTRY,MX
100000000000002407_BT041699,LOT_STATUS,ACTIVE
100000000000002407_BT041699,INCYTE_BS_BATCH,BS-572178
100000000000002407_BT041699,INCYTE_DP_BATCH,DP-940266
100000000000002407_BT041699,INCYTE_API_BATCH,API-765438
100000000000002407_BT041699,INCYTE_COMMON_BLEND_BATCH,CB-853805
100000000000002407_BT041699,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002407_BT041699,PRODUCTION_VERSION,PV-4
100000000000002407_BT041699,PROD_VERSION_DESCRIPTION,Production Version 7
100000000000002407_BT041699,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002407_BT041699,USAGE_DECISION,REJECTED
100000000000002407_BT041699,BATCH_USAGE_IN_ORDERS,NO
100000000000002407_BT041699,PRODUCTION_DATE,2023-09-22
100000000000002407_BT319743,LOT_SUITABLE_COUNTRY,"AT,BR,CH,CN,ES,IT,JP"
100000000000002407_BT319743,LOT_NOT_SUITABLE_COUNTRY,MX
100000000000002407_BT319743,LOT_STATUS,BLOCKED
100000000000002407_BT319743,INCYTE_BS_BATCH,BS-334326
100000000000002407_BT319743,INCYTE_DP_BATCH,DP-588276
100000000000002407_BT319743,INCYTE_API_BATCH,API-881508
100000000000002407_BT319743,INCYTE_COMMON_BLEND_BATCH,CB-850029
100000000000002407_BT319743,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002407_BT319743,PRODUCTION_VERSION,PV-2
100000000000002407_BT319743,PROD_VERSION_DESCRIPTION,Production Version 6
100000000000002407_BT319743,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002407_BT319743,USAGE_DECISION,RELEASED
100000000000002407_BT319743,BATCH_USAGE_IN_ORDERS,NO
100000000000002407_BT319743,PRODUCTION_DATE,2024-04-05
100000000000002407_BT288537,LOT_SUITABLE_COUNTRY,"AT,DK,IN,IT,KR,PH,TH"
100000000000002407_BT288537,LOT_NOT_SUITABLE_COUNTRY,"BE,CA,NO"
100000000000002407_BT288537,LOT_STATUS,ACTIVE
100000000000002407_BT288537,INCYTE_BS_BATCH,BS-990776
100000000000002407_BT288537,INCYTE_DP_BATCH,DP-582807
100000000000002407_BT288537,INCYTE_API_BATCH,API-273586
100000000000002407_BT288537,INCYTE_COMMON_BLEND_BATCH,CB-742805
100000000000002407_BT288537,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002407_BT288537,PRODUCTION_VERSION,PV-7
100000000000002407_BT288537,PROD_VERSION_DESCRIPTION,Production Version 2
100000000000002407_BT288537,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002407_BT288537,USAGE_DECISION,RELEASED
100000000000002407_BT288537,BATCH_USAGE_IN_ORDERS,YES
100000000000002407_BT288537,PRODUCTION_DATE,2024-12-29
100000000000002408_BT719342,LOT_SUITABLE_COUNTRY,"IT,MY,TH"
100000000000002408_BT719342,LOT_NOT_SUITABLE_COUNTRY,"CH,CN,PH"
100000000000002408_BT719342,LOT_STATUS,EXPIRED
100000000000002408_BT719342,INCYTE_BS_BATCH,BS-886915
100000000000002408_BT719342,INCYTE_DP_BATCH,DP-030913
100000000000002408_BT719342,INCYTE_API_BATCH,API-712837
100000000000002408_BT719342,INCYTE_COMMON_BLEND_BATCH,CB-900027
100000000000002408_BT719342,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002408_BT719342,PRODUCTION_VERSION,PV-10
100000000000002408_BT719342,PROD_VERSION_DESCRIPTION,Production Version 3
100000000000002408_BT719342,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002408_BT719342,USAGE_DECISION,REJECTED
100000000000002408_BT719342,BATCH_USAGE_IN_ORDERS,YES
100000000000002408_BT719342,PRODUCTION_DATE,2024-12-03
100000000000002409_BT523578,LOT_SUITABLE_COUNTRY,"AT,BE,CA,CH,CN,IN,IT,MX"
100000000000002409_BT523578,LOT_NOT_SUITABLE_COUNTRY,"FR,KR,NL,SE"
100000000000002409_BT523578,LOT_STATUS,ACTIVE
100000000000002409_BT523578,INCYTE_BS_BATCH,BS-363793
100000000000002409_BT523578,INCYTE_DP_BATCH,DP-589441
100000000000002409_BT523578,INCYTE_API_BATCH,API-437259
100000000000002409_BT523578,INCYTE_COMMON_BLEND_BATCH,CB-849419
100000000000002409_BT523578,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002409_BT523578,PRODUCTION_VERSION,PV-2
100000000000002409_BT523578,PROD_VERSION_DESCRIPTION,Production Version 4
100000000000002409_BT523578,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002409_BT523578,USAGE_DECISION,REJECTED
100000000000002409_BT523578,BATCH_USAGE_IN_ORDERS,NO
100000000000002409_BT523578,PRODUCTION_DATE,2023-04-29
100000000000002409_BT140418,LOT_SUITABLE_COUNTRY,"IE,NO,US"
100000000000002409_BT140418,LOT_NOT_SUITABLE_COUNTRY,AT
100000000000002409_BT140418,LOT_STATUS,ACTIVE
100000000000002409_BT140418,INCYTE_BS_BATCH,BS-228928
100000000000002409_BT140418,INCYTE_DP_BATCH,DP-502749
100000000000002409_BT140418,INCYTE_API_BATCH,API-406067
100000000000002409_BT140418,INCYTE_COMMON_BLEND_BATCH,CB-837039
100000000000002409_BT140418,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002409_BT140418,PRODUCTION_VERSION,PV-15
100000000000002409_BT140418,PROD_VERSION_DESCRIPTION,Production Version 2
100000000000002409_BT140418,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002409_BT140418,USAGE_DECISION,REJECTED
100000000000002409_BT140418,BATCH_USAGE_IN_ORDERS,YES
100000000000002409_BT140418,PRODUCTION_DATE,2025-03-04
100000000000002410_BT654606,LOT_SUITABLE_COUNTRY,"BR,IN,JP,MY,NL,PT"
100000000000002410_BT654606,LOT_NOT_SUITABLE_COUNTRY,"PL,ZA"
100000000000002410_BT654606,LOT_STATUS,ACTIVE
100000000000002410_BT654606,INCYTE_BS_BATCH,BS-396876
100000000000002410_BT654606,INCYTE_DP_BATCH,DP-712237
100000000000002410_BT654606,INCYTE_API_BATCH,API-392203
100000000000002410_BT654606,INCYTE_COMMON_BLEND_BATCH,CB-075057
100000000000002410_BT654606,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002410_BT654606,PRODUCTION_VERSION,PV-5
100000000000002410_BT654606,PROD_VERSION_DESCRIPTION,Production Version 15
100000000000002410_BT654606,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002410_BT654606,USAGE_DECISION,RELEASED
100000000000002410_BT654606,BATCH_USAGE_IN_ORDERS,NO
100000000000002410_BT654606,PRODUCTION_DATE,2024-07-31
100000000000002410_BT956755,LOT_SUITABLE_COUNTRY,"DK,PL,SE"
100000000000002410_BT956755,LOT_NOT_SUITABLE_COUNTRY,AU
100000000000002410_BT956755,LOT_STATUS,ACTIVE
100000000000002410_BT956755,INCYTE_BS_BATCH,BS-026607
100000000000002410_BT956755,INCYTE_DP_BATCH,DP-902980
100000000000002410_BT956755,INCYTE_API_BATCH,API-781216
100000000000002410_BT956755,INCYTE_COMMON_BLEND_BATCH,CB-049018
100000000000002410_BT956755,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000002410_BT956755,PRODUCTION_VERSION,PV-9
100000000000002410_BT956755,PROD_VERSION_DESCRIPTION,Production Version 11
100000000000002410_BT956755,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000002410_BT956755,USAGE_DECISION,RELEASED
100000000000002410_BT956755,BATCH_USAGE_IN_ORDERS,NO
100000000000002410_BT956755,PRODUCTION_DATE,2023-04-08
100000000000002411_BT869110,LOT_SUITABLE_COUNTRY,"IT,PL,ZA"
100000000000002411_BT869110,LOT_NOT_SUITABLE_COUNTRY,"MX,PH,US"
100000000000002411_BT869110,LOT_STATUS,ACTIVE
100000000000002411_BT869110,INCYTE_BS_BATCH,BS-926500
100000000000002411_BT869110,INCYTE_DP_BATCH,DP-399156
100000000000002411_BT869110,INCYTE_API_BATCH,API-834347
100000000000002411_BT869110,INCYTE_COMMON_BLEND_BATCH,CB-113513
100000000000002411_BT869110,INCYTE_STARTING_MATERIAL_BATCH,""
