MANDT,PLNTY,PLNNR,PLNAL,ZAEHL,DATUV,TECHV,AENNR,LOEKZ,PARKZ,ANDAT,ANNAM,AEDAT,AENAM,VERWE,WERKS,STATU,PLNME,LOSVN,LOSBS,VAGRP,AESZN,KTEXT,TXTSP,ABDAT,ABANZ,PROFIDNETZ,KOKRS,QVEWERKS,QVEMENGE,QVEVERSION,QVEDATUM,QVEGRUPPE,QVECODE,QDYNREGEL,QDYNHEAD,QPRZIEHVER,QVERSNPRZV,QKZRASTER,QDYNSTRING,STRAT,PPOOL,ISTRU,IWERK,ANLZU,ARBID,EXTNUM,DELKZ,ARBTY,STUPR,CLNDR,PRTYP,REODAT,NETID,FLG_CHK,PSPNR,TTRAS,KZKFG,PLNNR_ALT,FLG_CAPO,STLTY,STLNR,STLAL,SLWBEZ,PPKZTLZU,CHRULE,CCOAA,ST_ARBID,MEINH,UMREZ,UMREN,BMSCH,ADPSP,MS_FLAG,TSTMP_BW,MES_ROUTINGID,XHIERTL,TL_EXTID
300,R,10002111,02,00002112,20251024,TECH_STATUS_11,CHG000000111,"","",20260212,USER_111,20260212,CHG_USER_011,003,PL12,HOLD,EA,12.000,111.000,002,002111,Routing for Material 0111,E,20260212,11,PROF011,K001,PL12,UDSET0111,002111,20260212,UDGRP0011,R001,002,1,SAMP0011,002111,X,0000002111,STR011,PKG011,000000000000100111,PL12,1,00003111,1,"",01,SETUP011,CLEAN011,1,20260212,00004111,X,00005111,002111,X,OLD_000111,X,M,00002111,01,002,1,1,113,00006111,EA,1,1,1.000,REF_ELEMENT_2111,X,1000000000002111,MES_ROUT_2111,X,EXT_TASKLIST_2111
100,N,10002112,03,00002113,20251023,TECH_STATUS_12,CHG000000112,"","",20260212,USER_112,20260212,CHG_USER_012,001,PL13,REL,EA,13.000,112.000,003,002112,Routing for Material 0112,E,20260212,12,PROF012,K001,PL13,UDSET0112,002112,20260212,UDGRP0012,A002,003,1,SAMP0012,002112,X,0000002112,STR012,PKG012,000000000000100112,PL13,1,00003112,1,"",01,SETUP012,CLEAN012,1,20260212,00004112,X,00005112,002112,X,OLD_000112,X,M,00002112,01,003,1,1,114,00006112,EA,1,1,1.000,REF_ELEMENT_2112,X,1000000000002112,MES_ROUT_2112,X,EXT_TASKLIST_2112
200,Q,10002113,04,00002114,20251022,TECH_STATUS_13,CHG000000113,"","",20260212,USER_113,20260212,CHG_USER_013,002,PL14,CRTD,EA,14.000,113.000,004,002113,Routing for Material 0113,E,20260212,13,PROF013,K001,PL14,UDSET0113,002113,20260212,UDGRP0013,A002,004,1,SAMP0013,002113,X,0000002113,STR013,PKG013,000000000000100113,PL14,1,00003113,1,"",01,SETUP013,CLEAN013,1,20260212,00004113,X,00005113,002113,X,OLD_000113,X,M,00002113,01,004,1,1,115,00006113,EA,1,1,1.000,REF_ELEMENT_2113,X,1000000000002113,MES_ROUT_2113,X,EXT_TASKLIST_2113
300,R,10002114,05,00002115,20251021,TECH_STATUS_14,CHG000000114,"","",20260212,USER_114,20260212,CHG_USER_014,003,PL15,INAC,EA,15.000,114.000,005,002114,Routing for Material 0114,E,20260212,14,PROF014,K001,PL15,UDSET0114,002114,20260212,UDGRP0014,A002,005,1,SAMP0014,002114,X,0000002114,STR014,PKG014,000000000000100114,PL15,1,00003114,1,"",01,SETUP014,CLEAN014,1,20260212,00004114,X,00005114,002114,X,OLD_000114,X,M,00002114,01,005,1,1,116,00006114,EA,1,1,1.000,REF_ELEMENT_2114,X,1000000000002114,MES_ROUT_2114,X,EXT_TASKLIST_2114
100,N,10002115,01,00002116,20251020,TECH_STATUS_15,CHG000000115,X,"",20260212,USER_115,20260212,CHG_USER_015,001,PL16,HOLD,EA,16.000,115.000,006,002115,Routing for Material 0115,E,20260212,15,PROF015,K001,PL16,UDSET0115,002115,20260212,UDGRP0015,A001,001,1,SAMP0015,002115,X,0000002115,STR015,PKG015,000000000000100115,PL16,1,00003115,1,"",01,SETUP015,CLEAN015,1,20260212,00004115,X,00005115,002115,X,OLD_000115,X,M,00002115,01,001,1,1,117,00006115,EA,1,1,1.000,REF_ELEMENT_2115,X,1000000000002115,MES_ROUT_2115,X,EXT_TASKLIST_2115
200,Q,10002116,02,00002117,20251019,TECH_STATUS_16,CHG000000116,"","",20260212,USER_116,20260212,CHG_USER_016,002,PL17,REL,EA,17.000,116.000,007,002116,Routing for Material 0116,E,20260212,16,PROF016,K001,PL17,UDSET0116,002116,20260212,UDGRP0016,R001,002,1,SAMP0016,002116,X,0000002116,STR016,PKG016,000000000000100116,PL17,1,00003116,1,"",01,SETUP016,CLEAN016,1,20260212,00004116,X,00005116,002116,X,OLD_000116,X,M,00002116,01,002,1,1,118,00006116,EA,1,1,1.000,REF_ELEMENT_2116,X,1000000000002116,MES_ROUT_2116,X,EXT_TASKLIST_2116
300,R,10002117,03,00002118,20251018,TECH_STATUS_17,CHG000000117,"","",20260212,USER_117,20260212,CHG_USER_017,003,PL18,CRTD,EA,18.000,117.000,008,002117,Routing for Material 0117,E,20260212,17,PROF017,K001,PL18,UDSET0117,002117,20260212,UDGRP0017,A002,003,1,SAMP0017,002117,X,0000002117,STR017,PKG017,000000000000100117,PL18,1,00003117,1,"",01,SETUP017,CLEAN017,1,20260212,00004117,X,00005117,002117,X,OLD_000117,X,M,00002117,01,003,1,1,119,00006117,EA,1,1,1.000,REF_ELEMENT_2117,X,1000000000002117,MES_ROUT_2117,X,EXT_TASKLIST_2117
100,N,10002118,04,00002119,20251017,TECH_STATUS_18,CHG000000118,"","",20260212,USER_118,20260212,CHG_USER_018,001,PL19,INAC,EA,19.000,118.000,009,002118,Routing for Material 0118,E,20260212,18,PROF018,K001,PL19,UDSET0118,002118,20260212,UDGRP0018,A002,004,1,SAMP0018,002118,X,0000002118,STR018,PKG018,000000000000100118,PL19,1,00003118,1,"",01,SETUP018,CLEAN018,1,20260212,00004118,X,00005118,002118,X,OLD_000118,X,M,00002118,01,004,1,1,120,00006118,EA,1,1,1.000,REF_ELEMENT_2118,X,1000000000002118,MES_ROUT_2118,X,EXT_TASKLIST_2118
200,Q,10002119,05,00002120,20251016,TECH_STATUS_19,CHG000000119,"","",20260212,USER_119,20260212,CHG_USER_019,002,PL20,HOLD,EA,20.000,119.000,010,002119,Routing for Material 0119,E,20260212,19,PROF019,K001,PL20,UDSET0119,002119,20260212,UDGRP0019,A002,005,1,SAMP0019,002119,X,0000002119,STR019,PKG019,000000000000100119,PL20,1,00003119,1,"",01,SETUP019,CLEAN019,1,20260212,00004119,X,00005119,002119,X,OLD_000119,X,M,00002119,01,005,1,1,121,00006119,EA,1,1,1.000,REF_ELEMENT_2119,X,1000000000002119,MES_ROUT_2119,X,EXT_TASKLIST_2119
300,R,10002120,01,00002121,20251015,TECH_STATUS_00,CHG000000120,"",X,20260212,USER_120,20260212,CHG_USER_020,003,PL01,REL,EA,21.000,120.000,001,002120,Routing for Material 0120,E,20260212,20,PROF020,K001,PL01,UDSET0120,002120,20260212,UDGRP0020,A001,001,1,SAMP0020,002120,X,0000002120,STR020,PKG020,000000000000100120,PL01,1,00003120,1,X,01,SETUP020,CLEAN020,1,20260212,00004120,X,00005120,002120,X,OLD_000120,X,M,00002120,01,001,1,1,122,00006120,EA,1,1,1.000,REF_ELEMENT_2120,X,1000000000002120,MES_ROUT_2120,X,EXT_TASKLIST_2120
100,N,10002121,02,00002122,20251014,TECH_STATUS_01,CHG000000121,"","",20260212,USER_121,20260212,CHG_USER_021,001,PL02,CRTD,EA,22.000,121.000,002,002121,Routing for Material 0121,E,20260212,21,PROF021,K001,PL02,UDSET0121,002121,20260212,UDGRP0021,R001,002,1,SAMP0021,002121,X,0000002121,STR021,PKG021,000000000000100121,PL02,1,00003121,1,"",01,SETUP021,CLEAN021,1,20260212,00004121,X,00005121,002121,X,OLD_000121,X,M,00002121,01,002,1,1,123,00006121,EA,1,1,1.000,REF_ELEMENT_2121,X,1000000000002121,MES_ROUT_2121,X,EXT_TASKLIST_2121
200,Q,10002122,03,00002123,20251013,TECH_STATUS_02,CHG000000122,"","",20260212,USER_122,20260212,CHG_USER_022,002,PL03,INAC,EA,23.000,122.000,003,002122,Routing for Material 0122,E,20260212,22,PROF022,K001,PL03,UDSET0122,002122,20260212,UDGRP0022,A002,003,1,SAMP0022,002122,X,0000002122,STR022,PKG022,000000000000100122,PL03,1,00003122,1,"",01,SETUP022,CLEAN022,1,20260212,00004122,X,00005122,002122,X,OLD_000122,X,M,00002122,01,003,1,1,124,00006122,EA,1,1,1.000,REF_ELEMENT_2122,X,1000000000002122,MES_ROUT_2122,X,EXT_TASKLIST_2122
300,R,10002123,04,00002124,20251012,TECH_STATUS_03,CHG000000123,"","",20260212,USER_123,20260212,CHG_USER_023,003,PL04,HOLD,EA,24.000,123.000,004,002123,Routing for Material 0123,E,20260212,23,PROF023,K001,PL04,UDSET0123,002123,20260212,UDGRP0023,A002,004,1,SAMP0023,002123,X,0000002123,STR023,PKG023,000000000000100123,PL04,1,00003123,1,"",01,SETUP023,CLEAN023,1,20260212,00004123,X,00005123,002123,X,OLD_000123,X,M,00002123,01,004,1,1,125,00006123,EA,1,1,1.000,REF_ELEMENT_2123,X,1000000000002123,MES_ROUT_2123,X,EXT_TASKLIST_2123
100,N,10002124,05,00002125,20251011,TECH_STATUS_04,CHG000000124,"","",20260212,USER_124,20260212,CHG_USER_024,001,PL05,REL,EA,25.000,124.000,005,002124,Routing for Material 0124,E,20260212,24,PROF024,K001,PL05,UDSET0124,002124,20260212,UDGRP0024,A002,005,1,SAMP0024,002124,X,0000002124,STR024,PKG024,000000000000100124,PL05,1,00003124,1,"",01,SETUP024,CLEAN024,1,20260212,00004124,X,00005124,002124,X,OLD_000124,X,M,00002124,01,005,1,1,126,00006124,EA,1,1,1.000,REF_ELEMENT_2124,X,1000000000002124,MES_ROUT_2124,X,EXT_TASKLIST_2124
200,Q,10002125,01,00002126,20251010,TECH_STATUS_05,CHG000000125,"","",20260212,USER_125,20260212,CHG_USER_025,002,PL06,CRTD,EA,26.000,125.000,006,002125,Routing for Material 0125,E,20260212,25,PROF025,K001,PL06,UDSET0125,002125,20260212,UDGRP0025,A001,001,1,SAMP0025,002125,X,0000002125,STR025,PKG025,000000000000100125,PL06,1,00003125,1,"",01,SETUP025,CLEAN025,1,20260212,00004125,X,00005125,002125,X,OLD_000125,X,M,00002125,01,001,1,1,127,00006125,EA,1,1,1.000,REF_ELEMENT_2125,X,1000000000002125,MES_ROUT_2125,X,EXT_TASKLIST_2125
300,R,10002126,02,00002127,20251009,TECH_STATUS_06,CHG000000126,"","",20260212,USER_126,20260212,CHG_USER_026,003,PL07,INAC,EA,27.000,126.000,007,002126,Routing for Material 0126,E,20260212,26,PROF026,K001,PL07,UDSET0126,002126,20260212,UDGRP0026,R001,002,1,SAMP0026,002126,X,0000002126,STR026,PKG026,000000000000100126,PL07,1,00003126,1,"",01,SETUP026,CLEAN026,1,20260212,00004126,X,00005126,002126,X,OLD_000126,X,M,00002126,01,002,1,1,128,00006126,EA,1,1,1.000,REF_ELEMENT_2126,X,1000000000002126,MES_ROUT_2126,X,EXT_TASKLIST_2126
100,N,10002127,03,00002128,20251008,TECH_STATUS_07,CHG000000127,"","",20260212,USER_127,20260212,CHG_USER_027,001,PL08,HOLD,EA,28.000,127.000,008,002127,Routing for Material 0127,E,20260212,27,PROF027,K001,PL08,UDSET0127,002127,20260212,UDGRP0027,A002,003,1,SAMP0027,002127,X,0000002127,STR027,PKG027,000000000000100127,PL08,1,00003127,1,"",01,SETUP027,CLEAN027,1,20260212,00004127,X,00005127,002127,X,OLD_000127,X,M,00002127,01,003,1,1,129,00006127,EA,1,1,1.000,REF_ELEMENT_2127,X,1000000000002127,MES_ROUT_2127,X,EXT_TASKLIST_2127
200,Q,10002128,04,00002129,20251007,TECH_STATUS_08,CHG000000128,"","",20260212,USER_128,20260212,CHG_USER_028,002,PL09,REL,EA,29.000,128.000,009,002128,Routing for Material 0128,E,20260212,28,PROF028,K001,PL09,UDSET0128,002128,20260212,UDGRP0028,A002,004,1,SAMP0028,002128,X,0000002128,STR028,PKG028,000000000000100128,PL09,1,00003128,1,"",01,SETUP028,CLEAN028,1,20260212,00004128,X,00005128,002128,X,OLD_000128,X,M,00002128,01,004,1,1,130,00006128,EA,1,1,1.000,REF_ELEMENT_2128,X,1000000000002128,MES_ROUT_2128,X,EXT_TASKLIST_2128
300,R,10002129,05,00002130,20251006,TECH_STATUS_09,CHG000000129,"","",20260212,USER_129,20260212,CHG_USER_029,003,PL10,CRTD,EA,30.000,129.000,010,002129,Routing for Material 0129,E,20260212,29,PROF029,K001,PL10,UDSET0129,002129,20260212,UDGRP0029,A002,005,1,SAMP0029,002129,X,0000002129,STR029,PKG029,000000000000100129,PL10,1,00003129,1,"",01,SETUP029,CLEAN029,1,20260212,00004129,X,00005129,002129,X,OLD_000129,X,M,00002129,01,005,1,1,131,00006129,EA,1,1,1.000,REF_ELEMENT_2129,X,1000000000002129,MES_ROUT_2129,X,EXT_TASKLIST_2129
100,N,10002130,01,00002131,20251005,TECH_STATUS_10,CHG000000130,X,X,20260212,USER_130,20260212,CHG_USER_030,001,PL11,INAC,EA,31.000,130.000,001,002130,Routing for Material 0130,E,20260212,30,PROF030,K001,PL11,UDSET0130,002130,20260212,UDGRP0030,A001,001,1,SAMP0030,002130,X,0000002130,STR030,PKG030,000000000000100130,PL11,1,00003130,1,"",01,SETUP030,CLEAN030,1,20260212,00004130,X,00005130,002130,X,OLD_000130,X,M,00002130,01,001,1,1,132,00006130,EA,1,1,1.000,REF_ELEMENT_2130,X,1000000000002130,MES_ROUT_2130,X,EXT_TASKLIST_2130
200,Q,10002131,02,00002132,20251004,TECH_STATUS_11,CHG000000131,"","",20260212,USER_131,20260212,CHG_USER_031,002,PL12,HOLD,EA,32.000,131.000,002,002131,Routing for Material 0131,E,20260212,31,PROF031,K001,PL12,UDSET0131,002131,20260212,UDGRP0031,R001,002,1,SAMP0031,002131,X,0000002131,STR031,PKG031,000000000000100131,PL12,1,00003131,1,"",01,SETUP031,CLEAN031,1,20260212,00004131,X,00005131,002131,X,OLD_000131,X,M,00002131,01,002,1,1,133,00006131,EA,1,1,1.000,REF_ELEMENT_2131,X,1000000000002131,MES_ROUT_2131,X,EXT_TASKLIST_2131
300,R,10002132,03,00002133,20251003,TECH_STATUS_12,CHG000000132,"","",20260212,USER_132,20260212,CHG_USER_032,003,PL13,REL,EA,33.000,132.000,003,002132,Routing for Material 0132,E,20260212,32,PROF032,K001,PL13,UDSET0132,002132,20260212,UDGRP0032,A002,003,1,SAMP0032,002132,X,0000002132,STR032,PKG032,000000000000100132,PL13,1,00003132,1,"",01,SETUP032,CLEAN032,1,20260212,00004132,X,00005132,002132,X,OLD_000132,X,M,00002132,01,003,1,1,134,00006132,EA,1,1,1.000,REF_ELEMENT_2132,X,1000000000002132,MES_ROUT_2132,X,EXT_TASKLIST_2132
100,N,10002133,04,00002134,20251002,TECH_STATUS_13,CHG000000133,"","",20260212,USER_133,20260212,CHG_USER_033,001,PL14,CRTD,EA,34.000,133.000,004,002133,Routing for Material 0133,E,20260212,33,PROF033,K001,PL14,UDSET0133,002133,20260212,UDGRP0033,A002,004,1,SAMP0033,002133,X,0000002133,STR033,PKG033,000000000000100133,PL14,1,00003133,1,"",01,SETUP033,CLEAN033,1,20260212,00004133,X,00005133,002133,X,OLD_000133,X,M,00002133,01,004,1,1,135,00006133,EA,1,1,1.000,REF_ELEMENT_2133,X,1000000000002133,MES_ROUT_2133,X,EXT_TASKLIST_2133
200,Q,10002134,05,00002135,20251001,TECH_STATUS_14,CHG000000134,"","",20260212,USER_134,20260212,CHG_USER_034,002,PL15,INAC,EA,35.000,134.000,005,002134,Routing for Material 0134,E,20260212,34,PROF034,K001,PL15,UDSET0134,002134,20260212,UDGRP0034,A002,005,1,SAMP0034,002134,X,0000002134,STR034,PKG034,000000000000100134,PL15,1,00003134,1,"",01,SETUP034,CLEAN034,1,20260212,00004134,X,00005134,002134,X,OLD_000134,X,M,00002134,01,005,1,1,136,00006134,EA,1,1,1.000,REF_ELEMENT_2134,X,1000000000002134,MES_ROUT_2134,X,EXT_TASKLIST_2134
300,R,10002135,01,00002136,20250930,TECH_STATUS_15,CHG000000135,"","",20260212,USER_135,20260212,CHG_USER_035,003,PL16,HOLD,EA,36.000,135.000,006,002135,Routing for Material 0135,E,20260212,35,PROF035,K001,PL16,UDSET0135,002135,20260212,UDGRP0035,A001,001,1,SAMP0035,002135,X,0000002135,STR035,PKG035,000000000000100135,PL16,1,00003135,1,"",01,SETUP035,CLEAN035,1,20260212,00004135,X,00005135,002135,X,OLD_000135,X,M,00002135,01,001,1,1,137,00006135,EA,1,1,1.000,REF_ELEMENT_2135,X,1000000000002135,MES_ROUT_2135,X,EXT_TASKLIST_2135
100,N,10002136,02,00002137,20250929,TECH_STATUS_16,CHG000000136,"","",20260212,USER_136,20260212,CHG_USER_036,001,PL17,REL,EA,37.000,136.000,007,002136,Routing for Material 0136,E,20260212,36,PROF036,K001,PL17,UDSET0136,002136,20260212,UDGRP0036,R001,002,1,SAMP0036,002136,X,0000002136,STR036,PKG036,000000000000100136,PL17,1,00003136,1,"",01,SETUP036,CLEAN036,1,20260212,00004136,X,00005136,002136,X,OLD_000136,X,M,00002136,01,002,1,1,138,00006136,EA,1,1,1.000,REF_ELEMENT_2136,X,1000000000002136,MES_ROUT_2136,X,EXT_TASKLIST_2136
200,Q,10002137,03,00002138,20250928,TECH_STATUS_17,CHG000000137,"","",20260212,USER_137,20260212,CHG_USER_037,002,PL18,CRTD,EA,38.000,137.000,008,002137,Routing for Material 0137,E,20260212,37,PROF037,K001,PL18,UDSET0137,002137,20260212,UDGRP0037,A002,003,1,SAMP0037,002137,X,0000002137,STR037,PKG037,000000000000100137,PL18,1,00003137,1,"",01,SETUP037,CLEAN037,1,20260212,00004137,X,00005137,002137,X,OLD_000137,X,M,00002137,01,003,1,1,139,00006137,EA,1,1,1.000,REF_ELEMENT_2137,X,1000000000002137,MES_ROUT_2137,X,EXT_TASKLIST_2137
300,R,10002138,04,00002139,20250927,TECH_STATUS_18,CHG000000138,"","",20260212,USER_138,20260212,CHG_USER_038,003,PL19,INAC,EA,39.000,138.000,009,002138,Routing for Material 0138,E,20260212,38,PROF038,K001,PL19,UDSET0138,002138,20260212,UDGRP0038,A002,004,1,SAMP0038,002138,X,0000002138,STR038,PKG038,000000000000100138,PL19,1,00003138,1,"",01,SETUP038,CLEAN038,1,20260212,00004138,X,00005138,002138,X,OLD_000138,X,M,00002138,01,004,1,1,140,00006138,EA,1,1,1.000,REF_ELEMENT_2138,X,1000000000002138,MES_ROUT_2138,X,EXT_TASKLIST_2138
100,N,10002139,05,00002140,20250926,TECH_STATUS_19,CHG000000139,"","",20260212,USER_139,20260212,CHG_USER_039,001,PL20,HOLD,EA,40.000,139.000,010,002139,Routing for Material 0139,E,20260212,39,PROF039,K001,PL20,UDSET0139,002139,20260212,UDGRP0039,A002,005,1,SAMP0039,002139,X,0000002139,STR039,PKG039,000000000000100139,PL20,1,00003139,1,"",01,SETUP039,CLEAN039,1,20260212,00004139,X,00005139,002139,X,OLD_000139,X,M,00002139,01,005,1,1,141,00006139,EA,1,1,1.000,REF_ELEMENT_2139,X,1000000000002139,MES_ROUT_2139,X,EXT_TASKLIST_2139
200,Q,10002140,01,00002141,20250925,TECH_STATUS_00,CHG000000140,"",X,20260212,USER_140,20260212,CHG_USER_040,002,PL01,REL,EA,41.000,140.000,001,002140,Routing for Material 0140,E,20260212,40,PROF040,K001,PL01,UDSET0140,002140,20260212,UDGRP0040,A001,001,1,SAMP0040,002140,X,0000002140,STR040,PKG040,000000000000100140,PL01,1,00003140,1,X,01,SETUP040,CLEAN040,1,20260212,00004140,X,00005140,002140,X,OLD_000140,X,M,00002140,01,001,1,1,142,00006140,EA,1,1,1.000,REF_ELEMENT_2140,X,1000000000002140,MES_ROUT_2140,X,EXT_TASKLIST_2140
300,R,10002141,02,00002142,20250924,TECH_STATUS_01,CHG000000141,"","",20260212,USER_141,20260212,CHG_USER_041,003,PL02,CRTD,EA,42.000,141.000,002,002141,Routing for Material 0141,E,20260212,41,PROF041,K001,PL02,UDSET0141,002141,20260212,UDGRP0041,R001,002,1,SAMP0041,002141,X,0000002141,STR041,PKG041,000000000000100141,PL02,1,00003141,1,"",01,SETUP041,CLEAN041,1,20260212,00004141,X,00005141,002141,X,OLD_000141,X,M,00002141,01,002,1,1,143,00006141,EA,1,1,1.000,REF_ELEMENT_2141,X,1000000000002141,MES_ROUT_2141,X,EXT_TASKLIST_2141
100,N,10002142,03,00002143,20250923,TECH_STATUS_02,CHG000000142,"","",20260212,USER_142,20260212,CHG_USER_042,001,PL03,INAC,EA,43.000,142.000,003,002142,Routing for Material 0142,E,20260212,42,PROF042,K001,PL03,UDSET0142,002142,20260212,UDGRP0042,A002,003,1,SAMP0042,002142,X,0000002142,STR042,PKG042,000000000000100142,PL03,1,00003142,1,"",01,SETUP042,CLEAN042,1,20260212,00004142,X,00005142,002142,X,OLD_000142,X,M,00002142,01,003,1,1,144,00006142,EA,1,1,1.000,REF_ELEMENT_2142,X,1000000000002142,MES_ROUT_2142,X,EXT_TASKLIST_2142
200,Q,10002143,04,00002144,20250922,TECH_STATUS_03,CHG000000143,"","",20260212,USER_143,20260212,CHG_USER_043,002,PL04,HOLD,EA,44.000,143.000,004,002143,Routing for Material 0143,E,20260212,43,PROF043,K001,PL04,UDSET0143,002143,20260212,UDGRP0043,A002,004,1,SAMP0043,002143,X,0000002143,STR043,PKG043,000000000000100143,PL04,1,00003143,1,"",01,SETUP043,CLEAN043,1,20260212,00004143,X,00005143,002143,X,OLD_000143,X,M,00002143,01,004,1,1,145,00006143,EA,1,1,1.000,REF_ELEMENT_2143,X,1000000000002143,MES_ROUT_2143,X,EXT_TASKLIST_2143
300,R,10002144,05,00002145,20250921,TECH_STATUS_04,CHG000000144,"","",20260212,USER_144,20260212,CHG_USER_044,003,PL05,REL,EA,45.000,144.000,005,002144,Routing for Material 0144,E,20260212,44,PROF044,K001,PL05,UDSET0144,002144,20260212,UDGRP0044,A002,005,1,SAMP0044,002144,X,0000002144,STR044,PKG044,000000000000100144,PL05,1,00003144,1,"",01,SETUP044,CLEAN044,1,20260212,00004144,X,00005144,002144,X,OLD_000144,X,M,00002144,01,005,1,1,146,00006144,EA,1,1,1.000,REF_ELEMENT_2144,X,1000000000002144,MES_ROUT_2144,X,EXT_TASKLIST_2144
100,N,10002145,01,00002146,20250920,TECH_STATUS_05,CHG000000145,X,"",20260212,USER_145,20260212,CHG_USER_045,001,PL06,CRTD,EA,46.000,145.000,006,002145,Routing for Material 0145,E,20260212,45,PROF045,K001,PL06,UDSET0145,002145,20260212,UDGRP0045,A001,001,1,SAMP0045,002145,X,0000002145,STR045,PKG045,000000000000100145,PL06,1,00003145,1,"",01,SETUP045,CLEAN045,1,20260212,00004145,X,00005145,002145,X,OLD_000145,X,M,00002145,01,001,1,1,147,00006145,EA,1,1,1.000,REF_ELEMENT_2145,X,1000000000002145,MES_ROUT_2145,X,EXT_TASKLIST_2145
200,Q,10002146,02,00002147,20250919,TECH_STATUS_06,CHG000000146,"","",20260212,USER_146,20260212,CHG_USER_046,002,PL07,INAC,EA,47.000,146.000,007,002146,Routing for Material 0146,E,20260212,46,PROF046,K001,PL07,UDSET0146,002146,20260212,UDGRP0046,R001,002,1,SAMP0046,002146,X,0000002146,STR046,PKG046,000000000000100146,PL07,1,00003146,1,"",01,SETUP046,CLEAN046,1,20260212,00004146,X,00005146,002146,X,OLD_000146,X,M,00002146,01,002,1,1,148,00006146,EA,1,1,1.000,REF_ELEMENT_2146,X,1000000000002146,MES_ROUT_2146,X,EXT_TASKLIST_2146
300,R,10002147,03,00002148,20250918,TECH_STATUS_07,CHG000000147,"","",20260212,USER_147,20260212,CHG_USER_047,003,PL08,HOLD,EA,48.000,147.000,008,002147,Routing for Material 0147,E,20260212,47,PROF047,K001,PL08,UDSET0147,002147,20260212,UDGRP0047,A002,003,1,SAMP0047,002147,X,0000002147,STR047,PKG047,000000000000100147,PL08,1,00003147,1,"",01,SETUP047,CLEAN047,1,20260212,00004147,X,00005147,002147,X,OLD_000147,X,M,00002147,01,003,1,1,149,00006147,EA,1,1,1.000,REF_ELEMENT_2147,X,1000000000002147,MES_ROUT_2147,X,EXT_TASKLIST_2147
100,N,10002148,04,00002149,20250917,TECH_STATUS_08,CHG000000148,"","",20260212,USER_148,20260212,CHG_USER_048,001,PL09,REL,EA,49.000,148.000,009,002148,Routing for Material 0148,E,20260212,48,PROF048,K001,PL09,UDSET0148,002148,20260212,UDGRP0048,A002,004,1,SAMP0048,002148,X,0000002148,STR048,PKG048,000000000000100148,PL09,1,00003148,1,"",01,SETUP048,CLEAN048,1,20260212,00004148,X,00005148,002148,X,OLD_000148,X,M,00002148,01,004,1,1,150,00006148,EA,1,1,1.000,REF_ELEMENT_2148,X,1000000000002148,MES_ROUT_2148,X,EXT_TASKLIST_2148
200,Q,10002149,05,00002150,20250916,TECH_STATUS_09,CHG000000149,"","",20260212,USER_149,20260212,CHG_USER_049,002,PL10,CRTD,EA,50.000,149.000,010,002149,Routing for Material 0149,E,20260212,49,PROF049,K001,PL10,UDSET0149,002149,20260212,UDGRP0049,A002,005,1,SAMP0049,002149,X,0000002149,STR049,PKG049,000000000000100149,PL10,1,00003149,1,"",01,SETUP049,CLEAN049,1,20260212,00004149,X,00005149,002149,X,OLD_000149,X,M,00002149,01,005,1,1,151,00006149,EA,1,1,1.000,REF_ELEMENT_2149,X,1000000000002149,MES_ROUT_2149,X,EXT_TASKLIST_2149
300,R,10002150,01,00002151,20250915,TECH_STATUS_10,CHG000000150,"",X,20260212,USER_150,20260212,CHG_USER_050,003,PL11,INAC,EA,51.000,150.000,001,002150,Routing for Material 0150,E,20260212,0,PROF000,K001,PL11,UDSET0150,002150,20260212,UDGRP0050,A001,001,1,SAMP0050,002150,X,0000002150,STR000,PKG000,000000000000100150,PL11,1,00003150,1,"",01,SETUP050,CLEAN050,1,20260212,00004150,X,00005150,002150,X,OLD_000150,X,M,00002150,01,001,1,1,152,00006150,EA,1,1,1.000,REF_ELEMENT_2150,X,1000000000002150,MES_ROUT_2150,X,EXT_TASKLIST_2150
100,N,10002151,02,00002152,20250914,TECH_STATUS_11,CHG000000151,"","",20260212,USER_151,20260212,CHG_USER_051,001,PL12,HOLD,EA,52.000,151.000,002,002151,Routing for Material 0151,E,20260212,1,PROF001,K001,PL12,UDSET0151,002151,20260212,UDGRP0051,R001,002,1,SAMP0051,002151,X,0000002151,STR001,PKG001,000000000000100151,PL12,1,00003151,1,"",01,SETUP051,CLEAN051,1,20260212,00004151,X,00005151,002151,X,OLD_000151,X,M,00002151,01,002,1,1,153,00006151,EA,1,1,1.000,REF_ELEMENT_2151,X,1000000000002151,MES_ROUT_2151,X,EXT_TASKLIST_2151
200,Q,10002152,03,00002153,20250913,TECH_STATUS_12,CHG000000152,"","",20260212,USER_152,20260212,CHG_USER_052,002,PL13,REL,EA,53.000,152.000,003,002152,Routing for Material 0152,E,20260212,2,PROF002,K001,PL13,UDSET0152,002152,20260212,UDGRP0052,A002,003,1,SAMP0052,002152,X,0000002152,STR002,PKG002,000000000000100152,PL13,1,00003152,1,"",01,SETUP052,CLEAN052,1,20260212,00004152,X,00005152,002152,X,OLD_000152,X,M,00002152,01,003,1,1,154,00006152,EA,1,1,1.000,REF_ELEMENT_2152,X,1000000000002152,MES_ROUT_2152,X,EXT_TASKLIST_2152
