MANDT,EBELN,EBELP,ETENR,EINDT,SLFDT,LPEIN,MENGE,AMENG,WEMNG,WAMNG,UZEIT,BANFN,BNFPO,ESTKZ,QUNUM,QUPOS,MAHNZ,BEDAT,RSNUM,SERNR,FIXKZ,GLMNG,DABMG,CHARG,LICHA,CHKOM,VERID,ABART,MNG02,DAT01,ALTDT,MBDAT,MBUHR,LDDAT,LDUHR,TDDAT,TDUHR,WADAT,WAUHR,ELDAT,ELUHR,ANZSN,NODISP,HANDOVERDATE,HANDOVERTIME,KEY_ID,OTB_VALUE,OTB_CURR,OTB_RES_VALUE,OTB_SPEC_VALUE,OTB_STATUS,OTB_REASON,CHECK_TYPE,DL_ID,HANDOVER_DATE,NO_SCEM,DNG_DATE,DNG_TIME,CNCL_ANCMNT_DONE,DATESHIFT_NUMBER
400,4500000289,00050,0002,20251001,20251001,2,212.42,0,97.414,0,233036,PR62292526,00028,R,Q788673830,804,3,20250918,7080578247,SR497433,X,97.414,115.006,BATCH0651,VEND_BATCH821940,X,V112,1,212.42,20251001,20250930,20251001,215517,20250929,060359,20250928,061519,20251001,141038,20251002,180626,4,X,20251001,102902,3688769315317283,29074.55,INR,12888.75,343.04,B,002,2,a8a081ba4f4b4d64b2f9bf,20251001,,20250918,221931,X,3
400,4500000290,00010,0001,20250815,20250815,2,340.881,0,141.233,0,090804,PR15722641,00013,F,Q110443637,080,0,20250716,2172342732,SR022056,,141.233,199.648,BATCH9795,VEND_BATCH127590,,V167,1,340.881,20250815,20250811,20250815,053703,20250813,072609,20250812,060236,20250815,053943,20250816,161340,8,,20250815,053445,2944712021363005,20311.31,INR,13848.1,1355.72,B,002,2,511610d049544f11a118c3,20250815,,20250716,072450,X,3
300,4500000290,00020,0001,20250730,20250730,2,209.655,0,128.613,0,040622,PR47723133,00028,R,Q058547638,366,3,20250618,7827459966,SR872546,,128.613,81.042,BATCH0401,VEND_BATCH732549,X,V411,3,209.655,20250730,20250725,20250730,015939,20250728,052525,20250727,014105,20250730,122415,20250731,121506,8,,20250730,154506,4822619370468163,48332.02,INR,1647.85,4718.79,B,003,2,011a8e19bad44fb6b965dc,20250730,,20250618,110431,,5
400,4500000290,00020,0002,20250524,20250524,1,209.655,0,188.351,0,221313,PR77534352,00040,R,Q991713445,836,2,20250503,9102317791,SR962462,,188.351,21.304,BATCH7522,VEND_BATCH373671,,V062,1,209.655,20250524,20250521,20250524,103631,20250522,231613,20250521,185700,20250524,065133,20250525,203721,0,,20250524,150756,8062184532861833,35885.85,INR,10301.19,1858.47,A,003,1,49c63f7ee11a48d9826632,20250524,,20250503,045228,,1
200,4500000290,00030,0001,20260118,20260118,1,133.415,0,94.968,0,043052,PR67893816,00033,F,Q540857479,734,1,20251220,3254354468,SR646709,X,94.968,38.447,BATCH7584,VEND_BATCH344210,,V169,1,133.415,20260118,20260114,20260118,102525,20260116,222451,20260115,094112,20260118,232320,20260119,034509,3,X,20260118,005826,8432833099444778,3651.14,INR,12442.14,3138.85,B,002,1,f771ca66fba546d281f785,20260118,X,20251220,180234,X,1
300,4500000290,00030,0002,20251004,20251004,2,133.415,0,100.758,0,012443,PR79650815,00057,B,Q189935440,916,0,20250830,1173808287,SR005399,X,100.758,32.657,BATCH8311,VEND_BATCH724623,X,V382,3,133.415,20251004,20250930,20251004,180147,20251002,234332,20251001,065831,20251004,143256,20251005,162346,2,X,20251004,173709,6496601461649712,7113.42,INR,11938.62,3748.63,C,001,1,cba2ef3a73484ec7bcd849,20251004,X,20250830,011812,X,1
100,4500000290,00040,0001,20250508,20250508,2,101.062,0,70.551,0,083744,PR86407510,00011,F,Q044533597,395,0,20250326,3974570624,SR728915,,70.551,30.511,BATCH5097,VEND_BATCH089757,X,V707,1,101.062,20250508,20250504,20250508,164754,20250506,125047,20250505,103600,20250508,233732,20250509,153347,7,,20250508,040507,9484595230284716,2267.87,INR,16877.16,3435.76,C,001,2,733d0c0ed9374058b2c8b6,20250508,X,20250326,141008,X,0
200,4500000290,00040,0002,20250709,20250709,2,101.062,0,54.317,0,122836,PR00671301,00020,R,Q379697598,315,1,20250619,3259935164,SR328222,,54.317,46.745,BATCH9155,VEND_BATCH213786,X,V389,1,101.062,20250709,20250707,20250709,232420,20250707,064528,20250706,175927,20250709,200336,20250710,155817,1,X,20250709,163657,5830368963267021,4749.57,INR,16301.37,2953.36,C,002,2,d2115c4bb2e4475a918c04,20250709,X,20250619,222733,X,2
100,4500000290,00050,0001,20250704,20250704,1,144.522,0,137.304,0,203752,PR57917435,00087,F,Q067114254,881,1,20250609,9597980828,SR910447,,137.304,7.218,BATCH9527,VEND_BATCH547035,X,V913,3,144.522,20250704,20250703,20250704,152912,20250702,113728,20250701,235647,20250704,131311,20250705,165250,2,X,20250704,164525,5628117261892398,8588.71,INR,14362.4,3828.48,A,002,2,95f252f1c4284be2b8b6b5,20250704,X,20250609,231141,X,4
400,4500000290,00050,0002,20251221,20251221,2,144.522,0,66.61,0,010953,PR13219251,00072,R,Q506409560,504,2,20251113,6602912923,SR242172,X,66.61,77.912,BATCH0890,VEND_BATCH391715,X,V720,3,144.522,20251221,20251217,20251221,015434,20251219,081248,20251218,170412,20251221,122315,20251222,013258,1,,20251221,051503,4432016479606332,25956.1,INR,17737.78,2000.62,B,002,2,b53b09f582814313a4ae40,20251221,X,20251113,055231,,5
400,4500000290,00050,0003,20251211,20251211,2,144.522,0,72.957,0,054319,PR95451506,00090,R,Q230764530,685,2,20251031,7590147848,SR218980,,72.957,71.565,BATCH7923,VEND_BATCH418881,,V652,1,144.522,20251211,20251209,20251211,163039,20251209,050355,20251208,200907,20251211,144551,20251212,053553,3,X,20251211,194846,9968358466573241,7336.27,INR,11608.8,3766.69,C,002,2,de75e9604b834230b7eb0f,20251211,X,20251031,102446,X,4
400,4500000291,00010,0001,20250524,20250524,1,51.822,0,45.97,0,005854,PR62500390,00069,B,Q492980680,485,3,20250508,5439122645,SR098367,X,45.97,5.852,BATCH4230,VEND_BATCH662469,X,V523,3,51.822,20250524,20250520,20250524,115717,20250522,172629,20250521,010555,20250524,175449,20250525,050337,3,,20250524,133549,3090740064961263,2273.76,INR,18127.01,1185.3,A,002,1,5a6f27a8d54c438a955ac7,20250524,,20250508,095056,X,5
400,4500000291,00020,0001,20251217,20251217,1,100.639,0,76.263,0,143123,PR63518110,00063,B,Q672889140,717,2,20251106,1631919114,SR992467,,76.263,24.376,BATCH2944,VEND_BATCH698549,X,V047,3,100.639,20251217,20251215,20251217,223230,20251215,141737,20251214,105045,20251217,054118,20251218,201411,9,X,20251217,010104,1665634733740264,41991.74,INR,14724.72,1073.84,B,003,2,c08887c1f6604f3392a3b7,20251217,,20251106,003732,,3
100,4500000291,00020,0002,20250622,20250622,2,100.639,0,74.18,0,165410,PR18663390,00074,R,Q128792158,544,3,20250606,4311451599,SR274438,X,74.18,26.459,BATCH7277,VEND_BATCH531979,X,V897,2,100.639,20250622,20250619,20250622,065138,20250620,233805,20250619,204640,20250622,125057,20250623,033542,2,,20250622,004835,9695803424439285,41715.31,INR,16730.1,1596.24,B,001,1,a2f07a28c5324730bcb567,20250622,,20250606,181656,X,3
200,4500000291,00030,0001,20250321,20250321,1,92.801,0,48.445,0,053852,PR04020470,00073,F,Q283328696,741,0,20250220,3895641162,SR664968,,48.445,44.356,BATCH3293,VEND_BATCH830138,X,V244,1,92.801,20250321,20250317,20250321,183530,20250319,092551,20250318,204706,20250321,002617,20250322,204421,10,,20250321,060339,9869400053699530,4835.9,INR,10252.59,2156.83,A,002,2,ea908552baaf40cc936605,20250321,X,20250220,041927,X,1
100,4500000291,00030,0002,20250310,20250310,2,92.801,0,89.664,0,202849,PR73196508,00070,B,Q452867188,897,1,20250223,3040712741,SR901185,X,89.664,3.137,BATCH9808,VEND_BATCH176694,,V846,1,92.801,20250310,20250307,20250310,120653,20250308,035258,20250307,232947,20250310,231015,20250311,231939,6,X,20250310,021918,9162840739293367,44056.99,INR,18059.86,1294.05,A,001,2,d0c6e22b6e8c48f4baa75c,20250310,,20250223,151229,,4
100,4500000291,00030,0003,20251224,20251224,1,92.801,0,81.265,0,102828,PR41131134,00077,F,Q915352705,351,1,20251112,1191786876,SR846250,,81.265,11.536,BATCH9050,VEND_BATCH954811,,V347,2,92.801,20251224,20251220,20251224,180815,20251222,143424,20251221,010655,20251224,165854,20251225,224934,2,,20251224,191403,3689959488422093,45843.99,INR,13579.12,521.64,B,003,2,a83d92c21ed9495fae8018,20251224,X,20251112,231134,,0
300,4500000291,00040,0001,20260301,20260301,2,152.447,0,90.126,0,102356,PR25768308,00033,R,Q517902405,150,0,20260205,5941561833,SR413489,,90.126,62.321,BATCH5422,VEND_BATCH970430,X,V101,3,152.447,20260301,20260226,20260301,204228,20260227,032028,20260226,081223,20260301,095439,20260302,135207,2,X,20260301,142301,2069524701146179,43014.75,INR,16163.0,479.26,A,002,1,40b94d4685574206ad45df,20260301,,20260205,102056,X,5
100,4500000291,00040,0002,20250302,20250302,2,152.447,0,90.526,0,135251,PR79596498,00012,F,Q889862938,376,1,20250212,4399731487,SR238234,X,90.526,61.921,BATCH1832,VEND_BATCH105380,X,V931,2,152.447,20250302,20250226,20250302,195027,20250228,081104,20250227,214602,20250302,223626,20250303,034116,7,,20250302,173335,6918247179331350,30982.64,INR,5818.43,4890.69,C,003,1,612a0b5699e44b56b484ff,20250302,X,20250212,100857,X,5
400,4500000291,00040,0003,20250414,20250414,1,152.447,0,88.106,0,095257,PR07788883,00080,B,Q826476128,809,1,20250315,5492412733,SR681093,X,88.106,64.341,BATCH3382,VEND_BATCH953690,,V067,1,152.447,20250414,20250412,20250414,000432,20250412,224255,20250411,075747,20250414,050043,20250415,004036,6,,20250414,210701,6987289146460997,34078.85,INR,10647.35,3813.18,C,003,2,f3cc929e0f2241199c6a3b,20250414,,20250315,025226,,1
400,4500000291,00050,0001,20250524,20250524,2,92.853,0,72.187,0,031731,PR65289959,00060,F,Q812650044,114,0,20250507,6696291325,SR682168,X,72.187,20.666,BATCH7991,VEND_BATCH413286,X,V729,2,92.853,20250524,20250522,20250524,161654,20250522,053956,20250521,212946,20250524,213500,20250525,121651,9,X,20250524,224453,9845039415434043,46182.68,INR,12673.2,3854.24,C,002,2,0b14a67ad7924ac6983641,20250524,,20250507,033421,X,2
300,4500000291,00050,0002,20250901,20250901,1,92.853,0,44.614,0,165750,PR29244375,00066,R,Q376932778,163,1,20250813,3048897181,SR508035,,44.614,48.239,BATCH6160,VEND_BATCH542776,,V522,3,92.853,20250901,20250828,20250901,092444,20250830,170903,20250829,043719,20250901,013702,20250902,221740,10,,20250901,052558,4856194302304026,32235.02,INR,18580.72,3380.42,B,002,1,d1e6ad4fd7a4465c8e5473,20250901,,20250813,114107,,2
200,4500000291,00050,0003,20250825,20250825,1,92.853,0,56.726,0,082536,PR72238646,00045,B,Q748643472,527,1,20250807,7252045223,SR950020,,56.726,36.127,BATCH9226,VEND_BATCH547761,X,V501,2,92.853,20250825,20250824,20250825,062014,20250823,014756,20250822,174201,20250825,220308,20250826,085833,10,X,20250825,063359,5400973510236900,13610.09,INR,16957.32,4441.91,B,003,1,2db37094df6b4b5eb4ff7b,20250825,,20250807,183104,,2
200,4500000292,00010,0001,20250831,20250831,2,118.762,0,49.83,0,211556,PR39977219,00020,R,Q113178430,720,3,20250807,3593431602,SR958526,X,49.83,68.932,BATCH6304,VEND_BATCH157166,X,V433,1,118.762,20250831,20250827,20250831,115701,20250829,054648,20250828,225820,20250831,185558,20250901,112753,1,X,20250831,160038,2574334319344595,15688.12,INR,7509.94,3162.37,A,002,2,b58611e1f92140649e7745,20250831,,20250807,195541,,4
400,4500000292,00010,0002,20250608,20250608,1,118.762,0,80.466,0,145206,PR84088620,00081,R,Q383164862,077,1,20250528,2682209524,SR894877,,80.466,38.296,BATCH3903,VEND_BATCH614471,X,V349,3,118.762,20250608,20250603,20250608,213242,20250606,020735,20250605,210930,20250608,074629,20250609,092409,2,,20250608,140121,4004414323128431,12580.71,INR,672.45,2699.87,C,003,1,4d57d435c0534db48cd2ed,20250608,,20250528,193735,,3
100,4500000292,00010,0003,20250413,20250413,1,118.762,0,112.865,0,145216,PR45232827,00045,F,Q629084521,288,0,20250330,8897763977,SR425950,,112.865,5.897,BATCH2380,VEND_BATCH516840,,V436,1,118.762,20250413,20250411,20250413,181359,20250411,063851,20250410,104209,20250413,134652,20250414,113209,5,X,20250413,134640,7580148872637248,5903.28,INR,8072.83,4051.45,A,001,1,03a6b91128f445c2a4d2fe,20250413,,20250330,190351,,2
200,4500000292,00020,0001,20260127,20260127,2,159.195,0,80.793,0,234532,PR62035755,00030,R,Q934926730,158,2,20251226,7946058717,SR790190,,80.793,78.402,BATCH8292,VEND_BATCH128505,,V846,3,159.195,20260127,20260123,20260127,145537,20260125,233808,20260124,043755,20260127,183032,20260128,075012,3,X,20260127,181724,8610013271632289,38473.24,INR,12847.55,223.0,A,003,2,32d52e19ff9548b5bc41f9,20260127,,20251226,184432,X,5
100,4500000292,00020,0002,20250607,20250607,2,159.195,0,87.952,0,004956,PR92002452,00042,R,Q927204401,914,2,20250515,8743289141,SR416257,,87.952,71.243,BATCH2670,VEND_BATCH565446,X,V223,1,159.195,20250607,20250605,20250607,164706,20250605,173212,20250604,102641,20250607,012131,20250608,202621,8,,20250607,003540,1128994565623014,3742.01,INR,6395.52,3854.02,B,001,2,849305b0586d4c2ab9dbcc,20250607,X,20250515,221258,,1
300,4500000292,00030,0001,20250914,20250914,1,480.108,0,415.197,0,111727,PR19251391,00023,R,Q505782626,711,1,20250815,2675031035,SR432930,X,415.197,64.911,BATCH5910,VEND_BATCH971185,,V172,2,480.108,20250914,20250910,20250914,111020,20250912,160631,20250911,182406,20250914,221505,20250915,140201,8,X,20250914,191320,8285251036010017,19853.76,INR,17224.06,2984.95,C,001,2,4d537270468d46b7a4f290,20250914,X,20250815,185804,X,0
100,4500000292,00040,0001,20260203,20260203,2,398.429,0,310.523,0,214741,PR68739285,00022,B,Q196111449,821,2,20260126,4664241507,SR060568,,310.523,87.906,BATCH0011,VEND_BATCH287504,,V253,2,398.429,20260203,20260201,20260203,032043,20260201,135617,20260131,060028,20260203,230041,20260204,124814,3,,20260203,135742,4613675464886665,40622.32,INR,1046.92,1022.64,C,003,1,3d56035cd19141afbaec6e,20260203,X,20260126,214723,,1
100,4500000292,00050,0001,20250513,20250513,2,192.541,0,90.298,0,134259,PR92786517,00062,F,Q064801454,340,0,20250505,5818714520,SR234735,X,90.298,102.243,BATCH6562,VEND_BATCH411334,,V452,1,192.541,20250513,20250512,20250513,030520,20250511,095250,20250510,032147,20250513,143036,20250514,025739,6,,20250513,171009,9259944282055847,30753.43,INR,17839.75,4608.69,C,001,2,870be63153504201ac15c0,20250513,X,20250505,191927,X,0
400,4500000292,00050,0002,20250330,20250330,2,192.541,0,121.428,0,092225,PR28138551,00048,R,Q894621934,966,3,20250228,1181512643,SR273129,,121.428,71.113,BATCH9435,VEND_BATCH178318,,V523,2,192.541,20250330,20250326,20250330,104549,20250328,140705,20250327,144738,20250330,194512,20250331,142602,7,X,20250330,165252,6728084878302897,1793.94,INR,14746.1,3906.64,C,003,2,6b29475dd12e4e0c8e6409,20250330,,20250228,012955,X,2
100,4500000293,00010,0001,20260113,20260113,1,52.527,0,32.517,0,132138,PR23114870,00087,R,Q240656910,934,3,20251210,5925571080,SR656651,,32.517,20.01,BATCH9591,VEND_BATCH403072,,V173,3,52.527,20260113,20260109,20260113,115422,20260111,024855,20260110,180710,20260113,015918,20260114,010525,10,,20260113,232523,6001127130763553,46165.13,INR,6722.68,383.4,A,002,2,5ad17aad6c214767ab2943,20260113,X,20251210,134549,X,2
400,4500000293,00010,0002,20250626,20250626,1,52.527,0,34.153,0,003921,PR25441527,00034,F,Q343173330,017,1,20250620,5439052239,SR251940,X,34.153,18.374,BATCH4412,VEND_BATCH910619,,V995,3,52.527,20250626,20250622,20250626,230102,20250624,120823,20250623,051410,20250626,003145,20250627,104437,7,,20250626,135818,6667076990529609,16280.95,INR,7677.98,2488.22,A,001,2,4528d35a683a4016b2e0cd,20250626,X,20250620,233431,,5
300,4500000293,00020,0001,20251119,20251119,1,66.037,0,54.478,0,131234,PR22655160,00032,R,Q264801895,618,2,20251016,5293269422,SR600481,X,54.478,11.559,BATCH1244,VEND_BATCH683440,,V464,3,66.037,20251119,20251116,20251119,081737,20251117,141516,20251116,134900,20251119,090528,20251120,064524,10,,20251119,041513,8911143429952413,2050.22,INR,11964.06,3795.32,C,002,2,0312fc694e9e42a7a95f4e,20251119,,20251016,144504,X,3
100,4500000293,00020,0002,20250417,20250417,2,66.037,0,49.292,0,184440,PR54368011,00060,F,Q036466145,231,2,20250319,8306733571,SR252653,X,49.292,16.745,BATCH3395,VEND_BATCH543081,,V629,2,66.037,20250417,20250416,20250417,091517,20250415,165014,20250414,202256,20250417,142039,20250418,194716,6,X,20250417,141220,7670431878710630,20637.19,INR,18441.8,4877.1,C,003,1,e06032a19b654987ba6e91,20250417,,20250319,074349,X,3
300,4500000293,00020,0003,20250724,20250724,2,66.037,0,32.732,0,185153,PR74566865,00044,F,Q066400474,315,1,20250707,9002190529,SR673595,,32.732,33.305,BATCH6209,VEND_BATCH096485,,V104,1,66.037,20250724,20250722,20250724,205231,20250722,060527,20250721,045509,20250724,114127,20250725,082649,8,,20250724,093816,2632360429895746,35895.89,INR,13511.28,1725.04,C,003,2,0079e161a7b54d75b96f30,20250724,X,20250707,021450,,1
100,4500000293,00030,0001,20250706,20250706,1,126.751,0,113.793,0,015221,PR74679494,00075,B,Q430433675,916,3,20250607,5041130516,SR257006,X,113.793,12.958,BATCH0785,VEND_BATCH289816,,V528,3,126.751,20250706,20250703,20250706,082213,20250704,002201,20250703,192048,20250706,184158,20250707,053338,9,,20250706,203623,1374865606979807,21729.33,INR,15357.04,2956.2,B,003,1,aa40e3af2feb4cb18b0413,20250706,,20250607,135756,X,1
400,4500000293,00040,0001,20260203,20260203,1,87.102,0,47.995,0,222042,PR45664072,00065,R,Q991286179,422,0,20260113,9140972419,SR177855,X,47.995,39.107,BATCH4599,VEND_BATCH074873,,V158,1,87.102,20260203,20260129,20260203,152916,20260201,145512,20260131,081357,20260203,001904,20260204,083647,9,,20260203,184300,1973372984831806,21773.96,INR,2151.39,892.68,B,003,1,7c1b5ee9ef1f425ebfabf6,20260203,,20260113,154204,,2
100,4500000293,00040,0002,20250916,20250916,2,87.102,0,60.933,0,090444,PR29356005,00078,B,Q717593204,447,0,20250817,4057348508,SR796914,,60.933,26.169,BATCH1190,VEND_BATCH323113,X,V797,1,87.102,20250916,20250911,20250916,232204,20250914,230810,20250913,181032,20250916,103754,20250917,034249,2,,20250916,113415,9112982341801820,12154.16,INR,14908.34,4788.29,B,003,2,d10f871df6064d33b3966f,20250916,,20250817,100550,,1
300,4500000293,00050,0001,20250918,20250918,1,181.934,0,155.743,0,134954,PR89969199,00011,R,Q946000557,894,1,20250829,5825259753,SR724343,X,155.743,26.191,BATCH1335,VEND_BATCH827018,,V303,1,181.934,20250918,20250915,20250918,094519,20250916,115943,20250915,063526,20250918,051705,20250919,005714,2,X,20250918,015511,9933281145609581,7805.99,INR,1854.81,249.2,A,001,1,0df37f16e4644f75858809,20250918,,20250829,142947,X,4
100,4500000294,00010,0001,20250709,20250709,1,51.615,0,41.169,0,150525,PR03723076,00024,B,Q508997358,805,2,20250601,8854289754,SR470897,,41.169,10.446,BATCH2149,VEND_BATCH972289,X,V865,2,51.615,20250709,20250704,20250709,053201,20250707,041433,20250706,023314,20250709,035527,20250710,214820,1,X,20250709,030042,6105430210051586,30800.77,INR,4848.12,2801.14,C,002,1,7d324af253f0493099f61d,20250709,X,20250601,174530,,3
100,4500000294,00010,0002,20250704,20250704,2,51.615,0,46.794,0,220311,PR94366084,00025,F,Q989880165,601,1,20250621,7964248466,SR523316,,46.794,4.821,BATCH1235,VEND_BATCH284338,,V269,1,51.615,20250704,20250630,20250704,081724,20250702,042208,20250701,073720,20250704,225333,20250705,033922,0,X,20250704,074813,4426133738301981,29397.8,INR,13619.15,4492.59,C,002,1,e4abcb76cb474390b14189,20250704,,20250621,060754,X,3
200,4500000294,00010,0003,20251020,20251020,2,51.615,0,38.739,0,222332,PR26847809,00011,F,Q289854741,917,3,20250912,5569433371,SR704551,X,38.739,12.876,BATCH7386,VEND_BATCH613245,X,V083,3,51.615,20251020,20251017,20251020,235307,20251018,214917,20251017,023315,20251020,203934,20251021,120754,9,X,20251020,154906,9911059399811232,24796.77,INR,16120.11,4634.79,C,001,1,064658a0466a48a498f2a8,20251020,X,20250912,215936,X,4
300,4500000294,00020,0001,20250309,20250309,2,88.469,0,70.688,0,040808,PR75953855,00015,R,Q615519426,865,3,20250220,2011365959,SR764989,X,70.688,17.781,BATCH6704,VEND_BATCH733989,,V610,1,88.469,20250309,20250305,20250309,133217,20250307,221025,20250306,215226,20250309,110945,20250310,175158,4,X,20250309,193309,6490816050628026,26646.2,INR,9261.25,3134.65,B,001,1,49961f4afcfc461d91edc1,20250309,X,20250220,045137,,0
400,4500000294,00020,0002,20250722,20250722,2,88.469,0,56.118,0,085100,PR66083800,00060,F,Q064703584,235,2,20250627,9615866887,SR472556,,56.118,32.351,BATCH1810,VEND_BATCH445897,X,V445,2,88.469,20250722,20250717,20250722,082047,20250720,133109,20250719,150221,20250722,125845,20250723,030313,1,X,20250722,150255,6423501256886034,31696.85,INR,14070.21,369.31,C,002,1,630eb39648fe4ad08c1f73,20250722,X,20250627,003525,,1
400,4500000294,00020,0003,20250615,20250615,1,88.469,0,83.463,0,022910,PR62204007,00083,B,Q844451390,419,3,20250508,1864270485,SR571207,X,83.463,5.006,BATCH8411,VEND_BATCH256503,X,V269,3,88.469,20250615,20250610,20250615,002756,20250613,081639,20250612,170345,20250615,194816,20250616,101347,4,,20250615,000104,5734743719537116,45565.54,INR,1727.94,1068.04,C,001,1,24057b285bcb45f4ba641a,20250615,X,20250508,224154,,3
300,4500000294,00030,0001,20251110,20251110,1,25.562,0,23.187,0,014430,PR46671996,00047,B,Q712100432,937,1,20251025,6427601581,SR529827,X,23.187,2.375,BATCH0291,VEND_BATCH429700,,V851,1,25.562,20251110,20251108,20251110,174551,20251108,124005,20251107,101806,20251110,021529,20251111,161946,1,,20251110,070707,5184991711706301,8568.18,INR,19832.51,3353.85,A,003,2,041090928bd94670b17c53,20251110,X,20251025,182603,X,2
100,4500000294,00030,0002,20250421,20250421,2,25.562,0,18.821,0,011729,PR81298092,00066,F,Q727843131,119,3,20250309,8259734818,SR462701,,18.821,6.741,BATCH5049,VEND_BATCH542915,,V093,1,25.562,20250421,20250416,20250421,122123,20250419,042704,20250418,220936,20250421,124721,20250422,115920,1,,20250421,210627,5289021133518870,28469.38,INR,13934.36,3009.69,B,003,1,f729d9f8c3fd4a67a0ac9e,20250421,,20250309,053809,,4
